001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;BMP180;temperature;28.1
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HIH4030;humidity;64.62
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;TSL260RD;intensity;9732
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;TSL250RD-LS;intensity;9732
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;TMP421;temperature;13.12
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:03:14;coresense:4;frame;MLX75305;intensity;663
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;ML8511;intensity;9732
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HTU21D;temperature;6.49
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HTU21D;humidity;81.54
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;MMA8452Q;acceleration.y;-0.9902
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;MMA8452Q;acceleration.x;-0.0215
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;MMA8452Q;acceleration.z;0.0264
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;TSL250RD-AS;intensity;4
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;TMP112;temperature;6.81
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;PR103J2;temperature;6.9
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;APDS-9006-020;intensity;2
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;SPV1840LR5H-B;intensity;58.17
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;TSYS01;temperature;6.59
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;BMP180;pressure;1042.88
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;BMP180;temperature;28.1
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HIH4030;humidity;65.37
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;TSL260RD;intensity;9732
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;TSL250RD-LS;intensity;9732
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;TMP421;temperature;13.12
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:03:40;coresense:4;frame;MLX75305;intensity;662
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;ML8511;intensity;9732
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HTU21D;temperature;6.51
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HTU21D;humidity;82.08
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;MMA8452Q;acceleration.y;-0.9863
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;MMA8452Q;acceleration.x;-0.0234
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;MMA8452Q;acceleration.z;0.0244
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;TSL250RD-AS;intensity;5
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;TMP112;temperature;6.88
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;PR103J2;temperature;7.0
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;APDS-9006-020;intensity;6
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;SPV1840LR5H-B;intensity;58.06
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;TSYS01;temperature;6.63
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;BMP180;pressure;1042.74
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;BMP180;temperature;28.1
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HIH4030;humidity;64.33
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;TSL260RD;intensity;9732
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HMC5883L;magnetic_field.x;-0.15
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HMC5883L;magnetic_field.z;-0.23
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HMC5883L;magnetic_field.y;-0.46
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;TSL250RD-LS;intensity;9732
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;TMP421;temperature;13.12
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HIH6130;temperature;3.12
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;HIH6130;humidity;24.65
001e0610bbe5;2018/02/25 00:04:05;coresense:4;frame;MLX75305;intensity;664
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;ML8511;intensity;9731
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;HTU21D;temperature;6.57
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;HTU21D;humidity;81.78
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;MMA8452Q;acceleration.y;-0.9834
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;MMA8452Q;acceleration.x;-0.0186
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;MMA8452Q;acceleration.z;0.0332
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;TSL250RD-AS;intensity;5
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;TMP112;temperature;6.94
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;PR103J2;temperature;7.1
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;APDS-9006-020;intensity;3
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;SPV1840LR5H-B;intensity;58.02
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;Coresense ID;mac_address;01aec5e21700
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;TSYS01;temperature;6.7
001e0610bbe5;2018/02/25 00:04:31;coresense:4;frame;BMP180;pressure;1042.71
